n_simbolos_processados,comprimento_medio_progressivo
1216100,2.700999
1216200,2.700959
1216300,2.700895
1216400,2.700915
1216500,2.700901
1216600,2.700882
1216700,2.700864
1216800,2.700869
1216900,2.700835
1217000,2.700810
1217100,2.700782
1217200,2.700742
1217300,2.700711
1217400,2.700657
1217500,2.700601
1217600,2.700541
1217700,2.700542
1217800,2.700549
1217900,2.700549
1218000,2.700529
1218100,2.700502
1218200,2.700456
1218300,2.700434
1218400,2.700377
1218500,2.700353
1218600,2.700336
1218700,2.700330
1218800,2.700267
1218900,2.700237
1219000,2.700191
1219100,2.700181
1219200,2.700141
1219300,2.700157
1219400,2.700124
1219500,2.700082
1219600,2.700021
1219700,2.699980
1219800,2.699932
1219900,2.699887
1220000,2.699842
1220100,2.699833
1220200,2.699784
1220300,2.699721
1220400,2.699684
1220500,2.699648
1220600,2.699620
1220700,2.699640
1220800,2.699576
1220900,2.699558
1221000,2.699586
1221100,2.699542
1221200,2.699509
1221300,2.699532
1221400,2.699489
1221500,2.699451
1221600,2.699427
1221700,2.699409
1221800,2.699393
1221900,2.699374
1222000,2.699381
1222100,2.699366
1222200,2.699340
1222300,2.699315
1222400,2.699277
1222500,2.699211
1222600,2.699174
1222700,2.699113
1222800,2.699089
1222900,2.699050
1223000,2.699018
1223100,2.699298
1223200,2.699344
1223300,2.699324
1223400,2.699297
1223500,2.699265
1223600,2.699202
1223700,2.699178
1223800,2.699157
1223900,2.699113
1224000,2.699070
# RESET at symbol 1224000
1224100,2.699309
1224200,2.699447
1224300,2.699561
1224400,2.699649
1224500,2.699759
1224600,2.699848
1224700,2.699915
1224800,2.700043
1224900,2.700122
1225000,2.700215
# RESET at symbol 1225000
1225100,2.700483
1225200,2.700619
1225300,2.700731
1225400,2.700818
1225500,2.700970
1225600,2.701086
1225700,2.701203
1225800,2.701276
1225900,2.701362
1226000,2.701407
1226100,2.701464
1226200,2.701538
1226300,2.701612
1226400,2.701696
1226500,2.701787
1226600,2.701857
1226700,2.701908
1226800,2.701949
1226900,2.701998
1227000,2.702038
1227100,2.702072
1227200,2.702137
1227300,2.702186
1227400,2.702272
1227500,2.702330
1227600,2.702358
1227700,2.702423
1227800,2.702410
1227900,2.702475
1228000,2.702530
1228100,2.702574
1228200,2.702633
1228300,2.702687
1228400,2.702753
1228500,2.702768
1228600,2.702756
1228700,2.702798
1228800,2.702847
1228900,2.702906
1229000,2.702898
1229100,2.702944
1229200,2.702971
1229300,2.702965
1229400,2.702973
1229500,2.703020
1229600,2.703037
1229700,2.703063
1229800,2.703089
1229900,2.703143
1230000,2.703186
1230100,2.703204
1230200,2.703222
1230300,2.703204
1230400,2.703254
1230500,2.703292
1230600,2.703266
1230700,2.703316
1230800,2.703353
1230900,2.703362
1231000,2.703368
1231100,2.703381
1231200,2.703374
1231300,2.703343
1231400,2.703392
1231500,2.703429
1231600,2.703441
1231700,2.703463
1231800,2.703502
1231900,2.703515
1232000,2.703559
1232100,2.703580
1232200,2.703600
1232300,2.703627
1232400,2.703648
1232500,2.703662
1232600,2.703740
1232700,2.703754
1232800,2.703743
1232900,2.703800
1233000,2.703854
1233100,2.703844
1233200,2.703836
1233300,2.703841
1233400,2.703848
1233500,2.703832
1233600,2.703817
1233700,2.703862
1233800,2.703884
1233900,2.703895
1234000,2.703861
1234100,2.703873
1234200,2.703890
1234300,2.703906
1234400,2.703867
1234500,2.703852
1234600,2.703812
1234700,2.703799
1234800,2.703803
1234900,2.703834
1235000,2.703866
1235100,2.703884
1235200,2.703898
1235300,2.703888
1235400,2.703847
1235500,2.703852
1235600,2.703843
1235700,2.703826
1235800,2.703822
1235900,2.703812
1236000,2.703799
1236100,2.703795
1236200,2.703766
1236300,2.703800
1236400,2.703810
1236500,2.703796
1236600,2.703774
1236700,2.703750
1236800,2.703811
1236900,2.703821
1237000,2.703834
1237100,2.703857
1237200,2.703832
1237300,2.703840
1237400,2.703870
1237500,2.703908
1237600,2.703908
1237700,2.703883
1237800,2.703896
1237900,2.703893
1238000,2.703924
1238100,2.703928
1238200,2.703939
1238300,2.703937
1238400,2.703946
1238500,2.703940
1238600,2.703957
1238700,2.704002
1238800,2.704013
1238900,2.703995
1239000,2.704003
1239100,2.704020
1239200,2.704072
1239300,2.704057
1239400,2.704050
1239500,2.704108
1239600,2.704106
1239700,2.704095
1239800,2.704126
1239900,2.704120
1240000,2.704088
1240100,2.704055
1240200,2.704105
1240300,2.704137
1240400,2.704184
1240500,2.704183
1240600,2.704181
1240700,2.704173
1240800,2.704191
1240900,2.704206
1241000,2.704250
1241100,2.704257
1241200,2.704252
1241300,2.704216
1241400,2.704216
1241500,2.704167
1241600,2.704156
1241700,2.704177
1241800,2.704171
1241900,2.704183
1242000,2.704205
1242100,2.704228
1242200,2.704245
1242300,2.704251
1242400,2.704243
1242500,2.704215
1242600,2.704191
1242700,2.704239
1242800,2.704254
1242900,2.704255
1243000,2.704254
1243100,2.704195
1243200,2.704186
1243300,2.704159
1243400,2.704172
1243500,2.704156
1243600,2.704192
1243700,2.704209
1243800,2.704187
1243900,2.704164
1244000,2.704147
1244100,2.704176
1244200,2.704142
1244300,2.704141
1244400,2.704150
1244500,2.704168
1244600,2.704112
1244700,2.704102
1244800,2.704112
1244900,2.704114
1245000,2.704122
1245100,2.704106
1245200,2.704099
1245300,2.704091
1245400,2.704066
1245500,2.704044
1245600,2.704023
1245700,2.704057
1245800,2.704061
1245900,2.704071
1246000,2.704051
1246100,2.704069
1246200,2.704068
1246300,2.704117
1246400,2.704133
1246500,2.704115
1246600,2.704129
1246700,2.704164
1246800,2.704156
1246900,2.704173
1247000,2.704189
1247100,2.704237
1247200,2.704249
1247300,2.704239
1247400,2.704243
1247500,2.704297
1247600,2.704315
1247700,2.704326
1247800,2.704306
1247900,2.704316
1248000,2.704296
1248100,2.704320
1248200,2.704300
1248300,2.704323
1248400,2.704322
1248500,2.704335
1248600,2.704324
1248700,2.704318
1248800,2.704381
1248900,2.704373
1249000,2.704345
1249100,2.704406
1249200,2.704388
1249300,2.704369
1249400,2.704327
1249500,2.704273
1249600,2.704260
1249700,2.704309
1249800,2.704327
1249900,2.704345
1250000,2.704352
1250100,2.704367
1250200,2.704374
1250300,2.704382
1250400,2.704388
1250500,2.704363
1250600,2.704346
1250700,2.704360
1250800,2.704338
1250900,2.704324
1251000,2.704334
1251100,2.704374
1251200,2.704331
1251300,2.704358
1251400,2.704346
1251500,2.704352
1251600,2.704313
1251700,2.704281
1251800,2.704291
1251900,2.704285
1252000,2.704264
1252100,2.704215
1252200,2.704167
1252300,2.704128
1252400,2.704098
1252500,2.704081
1252600,2.704115
1252700,2.704096
1252800,2.704068
1252900,2.704078
1253000,2.704064
1253100,2.704071
1253200,2.704098
1253300,2.704102
1253400,2.704080
1253500,2.704071
1253600,2.704051
1253700,2.704057
1253800,2.704069
1253900,2.704068
1254000,2.704068
1254100,2.704058
1254200,2.704064
1254300,2.704096
1254400,2.704184
1254500,2.704173
1254600,2.704185
1254700,2.704186
1254800,2.704165
1254900,2.704174
1255000,2.704196
1255100,2.704160
1255200,2.704123
1255300,2.704120
1255400,2.704135
1255500,2.704133
1255600,2.704153
1255700,2.704155
1255800,2.704145
1255900,2.704142
1256000,2.704131
1256100,2.704513
1256200,2.704550
1256300,2.704507
1256400,2.704500
1256500,2.704488
1256600,2.704420
1256700,2.704407
1256800,2.704378
1256900,2.704378
1257000,2.704436
# RESET at symbol 1257000
1257100,2.704581
1257200,2.704777
1257300,2.704909
1257400,2.704986
1257500,2.705057
1257600,2.705178
1257700,2.705307
1257800,2.705381
1257900,2.705384
1258000,2.705439
# RESET at symbol 1258000
1258100,2.705670
1258200,2.705803
1258300,2.705912
1258400,2.706008
1258500,2.706080
1258600,2.706191
1258700,2.706284
1258800,2.706323
1258900,2.706362
1259000,2.706361
1259100,2.706437
1259200,2.706533
1259300,2.706557
1259400,2.706630
1259500,2.706689
1259600,2.706748
1259700,2.706779
1259800,2.706825
1259900,2.706904
1260000,2.706979
1260100,2.707047
1260200,2.707108
1260300,2.707108
1260400,2.707163
1260500,2.707211
1260600,2.707282
1260700,2.707317
1260800,2.707366
1260900,2.707391
1261000,2.707480
1261100,2.707556
1261200,2.707627
1261300,2.707689
1261400,2.707748
1261500,2.707820
1261600,2.707892
1261700,2.707971
1261800,2.707929
1261900,2.707976
1262000,2.708000
1262100,2.708035
1262200,2.708096
1262300,2.708371
1262400,2.708404
1262500,2.708452
1262600,2.708499
1262700,2.708552
1262800,2.708559
1262900,2.708591
1263000,2.708639
1263100,2.708673
1263200,2.708728
1263300,2.708724
1263400,2.708755
1263500,2.708807
1263600,2.708843
1263700,2.708923
1263800,2.708952
1263900,2.708991
1264000,2.709006
1264100,2.709024
1264200,2.709031
1264300,2.709050
1264400,2.709046
1264500,2.709071
1264600,2.709118
1264700,2.709156
1264800,2.709153
1264900,2.709177
1265000,2.709186
1265100,2.709214
1265200,2.709278
1265300,2.709330
1265400,2.709396
1265500,2.709441
1265600,2.709506
1265700,2.709503
1265800,2.709539
1265900,2.709563
1266000,2.709551
1266100,2.709554
1266200,2.709558
1266300,2.709565
1266400,2.709561
1266500,2.709575
1266600,2.709614
1266700,2.709614
1266800,2.709629
1266900,2.709673
1267000,2.709751
1267100,2.709746
1267200,2.709805
1267300,2.709865
1267400,2.709887
1267500,2.709944
1267600,2.709939
1267700,2.709953
1267800,2.709945
1267900,2.709956
1268000,2.709995
1268100,2.710015
1268200,2.710028
1268300,2.710010
1268400,2.710001
1268500,2.710003
1268600,2.710008
1268700,2.710007
1268800,2.710011
1268900,2.710041
1269000,2.710059
1269100,2.710044
1269200,2.710044
1269300,2.710026
1269400,2.710025
1269500,2.710042
1269600,2.710003
1269700,2.709971
1269800,2.709984
1269900,2.709965
1270000,2.709947
1270100,2.709921
1270200,2.709929
1270300,2.709956
1270400,2.709951
1270500,2.709959
1270600,2.709973
1270700,2.709954
1270800,2.709975
1270900,2.709956
1271000,2.709999
1271100,2.709981
1271200,2.709985
1271300,2.709961
1271400,2.710000
1271500,2.709988
1271600,2.710061
1271700,2.710105
1271800,2.710119
1271900,2.710098
1272000,2.710131
1272100,2.710121
1272200,2.710102
1272300,2.710076
1272400,2.710085
1272500,2.710090
1272600,2.710056
1272700,2.710064
1272800,2.710031
1272900,2.710028
1273000,2.710004
1273100,2.709997
1273200,2.709996
1273300,2.709995
1273400,2.710005
1273500,2.710013
1273600,2.709997
1273700,2.709988
1273800,2.709970
1273900,2.709985
1274000,2.710024
1274100,2.710041
1274200,2.710039
1274300,2.710060
1274400,2.710055
1274500,2.710100
1274600,2.710078
1274700,2.710094
1274800,2.710100
1274900,2.710071
1275000,2.710069
1275100,2.710068
1275200,2.710077
1275300,2.710074
1275400,2.710076
1275500,2.710078
1275600,2.710071
1275700,2.710032
1275800,2.710011
1275900,2.709981
1276000,2.709964
1276100,2.709959
1276200,2.709962
1276300,2.709956
1276400,2.709934
1276500,2.709969
1276600,2.709993
1276700,2.709939
1276800,2.709945
1276900,2.709932
1277000,2.709920
1277100,2.709885
1277200,2.709881
1277300,2.709920
1277400,2.710191
1277500,2.710230
1277600,2.710203
1277700,2.710201
1277800,2.710194
1277900,2.710177
1278000,2.710214
# RESET at symbol 1278000
1278100,2.710472
1278200,2.710595
1278300,2.710628
1278400,2.710696
1278500,2.710806
1278600,2.710904
1278700,2.710974
1278800,2.711005
1278900,2.711102
1279000,2.711205
# RESET at symbol 1279000
1279100,2.711400
1279200,2.711558
1279300,2.711644
1279400,2.711723
1279500,2.711813
1279600,2.711890
1279700,2.711934
1279800,2.712010
1279900,2.712081
1280000,2.712160
1280100,2.712207
1280200,2.712270
1280300,2.712345
1280400,2.712407
1280500,2.712473
1280600,2.712551
1280700,2.712616
1280800,2.712719
1280900,2.712778
1281000,2.712855
1281100,2.712903
1281200,2.712920
1281300,2.712952
1281400,2.713041
1281500,2.713069
1281600,2.713120
1281700,2.713160
1281800,2.713223
1281900,2.713250
1282000,2.713319
1282100,2.713389
1282200,2.713452
1282300,2.713489
1282400,2.713518
1282500,2.713551
1282600,2.713583
1282700,2.713615
1282800,2.713679
1282900,2.713689
1283000,2.713761
1283100,2.713816
1283200,2.713843
1283300,2.713897
1283400,2.713952
1283500,2.714003
1283600,2.714025
1283700,2.714078
1283800,2.714107
1283900,2.714203
1284000,2.714219
1284100,2.714268
1284200,2.714285
1284300,2.714303
1284400,2.714337
1284500,2.714308
1284600,2.714327
1284700,2.714349
1284800,2.714390
1284900,2.714409
1285000,2.714442
1285100,2.714420
1285200,2.714412
1285300,2.714440
1285400,2.714441
1285500,2.714487
1285600,2.714516
1285700,2.714633
1285800,2.714702
1285900,2.714721
1286000,2.714713
1286100,2.714767
1286200,2.714839
1286300,2.714823
1286400,2.714790
1286500,2.714718
1286600,2.714728
1286700,2.714733
1286800,2.714754
1286900,2.714825
1287000,2.714861
1287100,2.714900
1287200,2.714951
1287300,2.714964
1287400,2.714968
1287500,2.714991
1287600,2.715010
1287700,2.715038
1287800,2.715035
1287900,2.715011
1288000,2.715019
1288100,2.715031
1288200,2.715315
1288300,2.715342
1288400,2.715310
1288500,2.715346
1288600,2.715383
1288700,2.715376
1288800,2.715390
1288900,2.715395
1289000,2.715410
1289100,2.715454
1289200,2.715469
1289300,2.715480
1289400,2.715474
1289500,2.715478
1289600,2.715473
1289700,2.715509
1289800,2.715538
1289900,2.715566
1290000,2.715575
1290100,2.715594
1290200,2.715615
1290300,2.715657
1290400,2.715663
1290500,2.715653
1290600,2.715625
1290700,2.715649
1290800,2.715616
1290900,2.715601
1291000,2.715626
1291100,2.715648
1291200,2.715685
1291300,2.715686
1291400,2.715741
1291500,2.715801
1291600,2.715844
1291700,2.715820
1291800,2.715815
1291900,2.715860
1292000,2.715868
1292100,2.715866
1292200,2.715877
1292300,2.715877
1292400,2.715861
1292500,2.715866
1292600,2.715864
1292700,2.715870
1292800,2.715914
1292900,2.715940
1293000,2.715885
1293100,2.715902
1293200,2.715934
1293300,2.715937
1293400,2.715993
1293500,2.716001
1293600,2.715980
1293700,2.715969
1293800,2.715970
1293900,2.715970
1294000,2.715988
1294100,2.716033
1294200,2.716027
1294300,2.716098
1294400,2.716103
1294500,2.716082
1294600,2.716088
1294700,2.716097
1294800,2.716077
1294900,2.716049
1295000,2.716052
1295100,2.716055
1295200,2.716061
1295300,2.716112
1295400,2.716185
1295500,2.716210
1295600,2.716268
1295700,2.716313
1295800,2.716330
1295900,2.716363
1296000,2.716369
1296100,2.716365
1296200,2.716401
1296300,2.716484
1296400,2.716475
1296500,2.716481
1296600,2.716495
1296700,2.716492
1296800,2.716526
1296900,2.716535
1297000,2.716535
1297100,2.716561
1297200,2.716558
1297300,2.716567
1297400,2.716655
1297500,2.716674
1297600,2.716682
1297700,2.716678
1297800,2.716666
1297900,2.716663
1298000,2.716670
1298100,2.716708
1298200,2.716719
1298300,2.716729
1298400,2.716745
1298500,2.716755
1298600,2.716774
1298700,2.716786
1298800,2.716797
1298900,2.716793
1299000,2.716804
1299100,2.716805
1299200,2.716837
1299300,2.716906
1299400,2.716944
1299500,2.716958
1299600,2.717009
1299700,2.717043
1299800,2.717068
1299900,2.717075
1300000,2.717108
1300100,2.717099
1300200,2.717098
1300300,2.717082
1300400,2.717116
1300500,2.717141
1300600,2.717151
1300700,2.717179
1300800,2.717189
1300900,2.717193
1301000,2.717227
1301100,2.717226
1301200,2.717231
1301300,2.717225
1301400,2.717221
1301500,2.717214
1301600,2.717242
1301700,2.717266
1301800,2.717265
1301900,2.717246
1302000,2.717229
1302100,2.717227
1302200,2.717239
1302300,2.717230
1302400,2.717218
1302500,2.717201
1302600,2.717190
1302700,2.717187
1302800,2.717185
1302900,2.717198
1303000,2.717185
1303100,2.717212
1303200,2.717213
1303300,2.717193
1303400,2.717203
1303500,2.717217
1303600,2.717191
1303700,2.717171
1303800,2.717134
1303900,2.717108
1304000,2.717062
1304100,2.717085
1304200,2.717102
1304300,2.717110
1304400,2.717089
1304500,2.717089
1304600,2.717060
1304700,2.717058
1304800,2.717062
1304900,2.717024
1305000,2.717031
1305100,2.717039
1305200,2.717048
1305300,2.717043
1305400,2.717060
1305500,2.717169
1305600,2.717188
1305700,2.717199
1305800,2.717250
1305900,2.717266
1306000,2.717255
1306100,2.717246
1306200,2.717242
1306300,2.717215
1306400,2.717198
1306500,2.717175
1306600,2.717167
1306700,2.717185
1306800,2.717159
1306900,2.717166
1307000,2.717158
1307100,2.717123
1307200,2.717068
1307300,2.717058
1307400,2.717050
1307500,2.717053
1307600,2.717048
1307700,2.717014
1307800,2.716973
1307900,2.716969
1308000,2.716967
1308100,2.716956
1308200,2.716961
1308300,2.716973
1308400,2.716935
1308500,2.716906
1308600,2.716889
1308700,2.716905
1308800,2.716910
1308900,2.716914
1309000,2.716920
1309100,2.716945
1309200,2.716950
1309300,2.716929
1309400,2.716917
1309500,2.716927
1309600,2.716936
1309700,2.716931
1309800,2.716918
1309900,2.716874
1310000,2.716852
1310100,2.716841
1310200,2.716848
1310300,2.716853
1310400,2.716831
1310500,2.716828
1310600,2.716833
1310700,2.716848
1310800,2.716839
1310900,2.716848
1311000,2.716841
1311100,2.716848
1311200,2.716860
1311300,2.716850
1311400,2.716867
1311500,2.716844
1311600,2.716813
1311700,2.716790
1311800,2.716794
1311900,2.716787
1312000,2.716798
1312100,2.716785
1312200,2.716790
1312300,2.716771
1312400,2.716758
1312500,2.716757
1312600,2.716729
1312700,2.716708
1312800,2.716695
1312900,2.716711
1313000,2.716692
1313100,2.716683
1313200,2.716691
1313300,2.716690
1313400,2.716653
1313500,2.716693
1313600,2.716717
1313700,2.716723
1313800,2.716715
1313900,2.716735
1314000,2.716722
1314100,2.716727
1314200,2.716703
1314300,2.716708
1314400,2.716707
1314500,2.716706
1314600,2.716692
1314700,2.716716
1314800,2.716691
1314900,2.716672
1315000,2.716709
1315100,2.716756
1315200,2.716777
1315300,2.716780
1315400,2.716779
1315500,2.716847
1315600,2.716853
1315700,2.716845
1315800,2.716855
1315900,2.716873
1316000,2.716912
1316100,2.716965
1316200,2.717000
1316300,2.717012
1316400,2.717003
1316500,2.716977
1316600,2.716942
1316700,2.716894
1316800,2.716895
1316900,2.716892
1317000,2.716879
1317100,2.716868
1317200,2.716820
1317300,2.716826
1317400,2.716846
1317500,2.716875
1317600,2.716870
1317700,2.716903
1317800,2.716906
1317900,2.716884
1318000,2.716934
1318100,2.716929
1318200,2.716938
1318300,2.716919
1318400,2.716907
1318500,2.716873
1318600,2.716865
1318700,2.716845
1318800,2.716821
1318900,2.716824
1319000,2.716824
1319100,2.716805
1319200,2.716806
1319300,2.716802
1319400,2.716801
1319500,2.716799
1319600,2.716810
1319700,2.716830
1319800,2.716912
1319900,2.716875
1320000,2.716823
1320100,2.716811
1320200,2.716805
1320300,2.716816
1320400,2.716799
1320500,2.716799
1320600,2.716810
1320700,2.716842
1320800,2.716842
1320900,2.716860
1321000,2.716856
1321100,2.716842
1321200,2.716860
1321300,2.716841
1321400,2.716826
1321500,2.716795
1321600,2.716769
1321700,2.716793
1321800,2.716778
1321900,2.716778
1322000,2.716747
1322100,2.716761
1322200,2.716770
1322300,2.716751
1322400,2.716770
1322500,2.716774
1322600,2.716774
1322700,2.716782
1322800,2.716781
1322900,2.716757
1323000,2.716742
1323100,2.716749
1323200,2.716747
1323300,2.716739
1323400,2.716770
1323500,2.716767
1323600,2.716761
1323700,2.716755
1323800,2.716795
1323900,2.716806
1324000,2.716806
1324100,2.716805
1324200,2.716784
1324300,2.716786
1324400,2.716769
1324500,2.716741
1324600,2.716719
1324700,2.716684
1324800,2.716656
1324900,2.716673
1325000,2.716667
1325100,2.716652
1325200,2.716653
1325300,2.716643
1325400,2.716604
1325500,2.716606
1325600,2.716609
1325700,2.716603
1325800,2.716572
1325900,2.716606
1326000,2.716607
1326100,2.716571
1326200,2.716530
1326300,2.716495
1326400,2.716497
1326500,2.716499
1326600,2.716507
1326700,2.716532
1326800,2.716515
1326900,2.716493
1327000,2.716466
1327100,2.716455
1327200,2.716420
1327300,2.716418
1327400,2.716416
1327500,2.716411
1327600,2.716392
1327700,2.716383
1327800,2.716404
1327900,2.716385
1328000,2.716356
1328100,2.716327
1328200,2.716302
1328300,2.716292
1328400,2.716295
1328500,2.716295
1328600,2.716302
1328700,2.716308
1328800,2.716330
1328900,2.716315
1329000,2.716300
1329100,2.716279
1329200,2.716261
1329300,2.716248
1329400,2.716241
1329500,2.716256
1329600,2.716258
1329700,2.716268
1329800,2.716246
1329900,2.716250
1330000,2.716243
1330100,2.716216
1330200,2.716205
1330300,2.716188
1330400,2.716192
1330500,2.716199
1330600,2.716216
1330700,2.716199
1330800,2.716188
1330900,2.716161
1331000,2.716156
1331100,2.716155
1331200,2.716183
1331300,2.716164
1331400,2.716145
1331500,2.716126
1331600,2.716081
1331700,2.716063
1331800,2.716068
1331900,2.716033
1332000,2.716003
1332100,2.716003
1332200,2.715958
1332300,2.715938
1332400,2.715951
1332500,2.715955
1332600,2.715916
1332700,2.715886
1332800,2.715881
1332900,2.715856
1333000,2.715841
1333100,2.715811
1333200,2.715786
1333300,2.715768
1333400,2.715730
1333500,2.715674
1333600,2.715638
1333700,2.715608
1333800,2.715564
1333900,2.715575
1334000,2.715617
1334100,2.715632
1334200,2.715594
1334300,2.715583
1334400,2.715545
1334500,2.715553
1334600,2.715565
1334700,2.715546
1334800,2.715521
1334900,2.715515
1335000,2.715482
1335100,2.715446
1335200,2.715415
1335300,2.715383
1335400,2.715384
1335500,2.715361
1335600,2.715358
1335700,2.715334
1335800,2.715317
1335900,2.715324
1336000,2.715341
1336100,2.715330
1336200,2.715297
1336300,2.715337
1336400,2.715362
1336500,2.715372
1336600,2.715330
1336700,2.715321
1336800,2.715292
1336900,2.715284
1337000,2.715245
1337100,2.715229
1337200,2.715195
1337300,2.715137
1337400,2.715098
1337500,2.715062
1337600,2.715011
1337700,2.714982
1337800,2.714968
1337900,2.714996
1338000,2.714957
1338100,2.714946
1338200,2.714935
1338300,2.714886
1338400,2.714879
1338500,2.714831
1338600,2.714821
1338700,2.714809
1338800,2.714807
1338900,2.714958
1339000,2.714942
# RESET at symbol 1339000
1339100,2.715135
1339200,2.715277
1339300,2.715383
1339400,2.715502
1339500,2.715568
1339600,2.715585
1339700,2.715674
1339800,2.715776
1339900,2.715883
1340000,2.715947
# RESET at symbol 1340000
1340100,2.716168
1340200,2.716270
1340300,2.716384
1340400,2.716490
1340500,2.716587
1340600,2.716651
1340700,2.716736
1340800,2.716792
1340900,2.716909
1341000,2.716973
1341100,2.717062
1341200,2.717141
1341300,2.717229
1341400,2.717276
1341500,2.717332
1341600,2.717393
1341700,2.717481
1341800,2.717538
1341900,2.717596
1342000,2.717643
1342100,2.717706
1342200,2.717760
1342300,2.717824
1342400,2.717870
1342500,2.717931
1342600,2.718012
1342700,2.718067
1342800,2.718086
1342900,2.718154
1343000,2.718196
1343100,2.718238
1343200,2.718261
1343300,2.718283
1343400,2.718325
1343500,2.718370
1343600,2.718386
1343700,2.718435
1343800,2.718497
1343900,2.718556
1344000,2.718584
1344100,2.718584
1344200,2.718645
1344300,2.718699
1344400,2.718743
1344500,2.718796
1344600,2.718825
1344700,2.718843
1344800,2.718873
1344900,2.718903
1345000,2.718934
1345100,2.718922
1345200,2.718941
1345300,2.718960
1345400,2.719000
1345500,2.719016
1345600,2.719040
1345700,2.719067
1345800,2.719120
1345900,2.719163
1346000,2.719189
1346100,2.719208
1346200,2.719195
1346300,2.719199
1346400,2.719195
1346500,2.719258
1346600,2.719273
1346700,2.719270
1346800,2.719267
1346900,2.719266
1347000,2.719285
1347100,2.719312
1347200,2.719347
1347300,2.719376
1347400,2.719377
1347500,2.719382
1347600,2.719383
1347700,2.719389
1347800,2.719387
1347900,2.719441
1348000,2.719482
1348100,2.719498
1348200,2.719527
1348300,2.719519
1348400,2.719585
1348500,2.719556
1348600,2.719566
1348700,2.719586
1348800,2.719575
1348900,2.719561
1349000,2.719584
1349100,2.719571
1349200,2.719567
1349300,2.719566
1349400,2.719547
1349500,2.719560
1349600,2.719576
1349700,2.719579
1349800,2.719591
1349900,2.719606
1350000,2.719614
1350100,2.719630
1350200,2.719620
1350300,2.719625
1350400,2.719637
1350500,2.719660
1350600,2.719671
1350700,2.719673
1350800,2.719662
1350900,2.719712
1351000,2.719755
1351100,2.719713
1351200,2.719745
1351300,2.719757
1351400,2.719792
1351500,2.719798
1351600,2.719799
1351700,2.719804
1351800,2.719829
1351900,2.719815
1352000,2.719880
1352100,2.719967
1352200,2.719993
1352300,2.720012
1352400,2.720034
1352500,2.720020
1352600,2.720010
1352700,2.719991
1352800,2.720009
1352900,2.720012
1353000,2.720035
1353100,2.720066
1353200,2.720068
1353300,2.720075
1353400,2.720093
1353500,2.720067
1353600,2.720087
1353700,2.720099
1353800,2.720089
1353900,2.720086
1354000,2.720113
1354100,2.720134
1354200,2.720112
1354300,2.720106
1354400,2.720144
1354500,2.720101
1354600,2.720092
1354700,2.720117
1354800,2.720103
1354900,2.720116
1355000,2.720074
1355100,2.720075
1355200,2.720049
1355300,2.720048
1355400,2.720058
1355500,2.720058
1355600,2.720045
1355700,2.720006
1355800,2.720033
1355900,2.720072
1356000,2.720053
1356100,2.720029
1356200,2.720045
1356300,2.720068
1356400,2.720097
1356500,2.720122
1356600,2.720096
1356700,2.720086
1356800,2.720074
1356900,2.720072
1357000,2.720040
1357100,2.720040
1357200,2.720041
1357300,2.720022
1357400,2.719978
1357500,2.719964
1357600,2.719948
1357700,2.719965
1357800,2.719952
1357900,2.719927
1358000,2.719932
1358100,2.719934
1358200,2.719930
1358300,2.719944
1358400,2.719938
1358500,2.719988
1358600,2.719994
1358700,2.720039
1358800,2.720016
1358900,2.720033
1359000,2.720028
1359100,2.720002
1359200,2.719974
1359300,2.719956
1359400,2.719964
1359500,2.719927
1359600,2.719907
1359700,2.719882
1359800,2.719879
1359900,2.719925
1360000,2.719923
1360100,2.719914
1360200,2.719893
1360300,2.719870
1360400,2.719870
1360500,2.719820
1360600,2.719810
1360700,2.719800
1360800,2.719797
1360900,2.719793
1361000,2.719771
1361100,2.719741
1361200,2.719721
1361300,2.719714
1361400,2.719679
1361500,2.719647
1361600,2.719643
1361700,2.719642
1361800,2.719648
1361900,2.719647
1362000,2.719692
1362100,2.719648
1362200,2.719630
1362300,2.719589
1362400,2.719598
1362500,2.719590
1362600,2.719562
1362700,2.719548
1362800,2.719527
1362900,2.719473
1363000,2.719464
1363100,2.719460
1363200,2.719471
1363300,2.719529
1363400,2.719514
1363500,2.719497
1363600,2.719460
1363700,2.719435
1363800,2.719381
1363900,2.719363
1364000,2.719354
1364100,2.719349
1364200,2.719343
1364300,2.719328
1364400,2.719299
1364500,2.719326
1364600,2.719308
1364700,2.719320
1364800,2.719311
1364900,2.719305
1365000,2.719289
1365100,2.719277
1365200,2.719296
1365300,2.719286
1365400,2.719265
1365500,2.719244
1365600,2.719225
1365700,2.719223
1365800,2.719209
1365900,2.719223
1366000,2.719218
1366100,2.719198
1366200,2.719173
1366300,2.719164
1366400,2.719154
1366500,2.719158
1366600,2.719134
1366700,2.719117
1366800,2.719091
1366900,2.719091
1367000,2.719053
1367100,2.719047
1367200,2.719013
1367300,2.718985
1367400,2.718937
1367500,2.718921
1367600,2.718863
1367700,2.718852
1367800,2.718823
1367900,2.718777
1368000,2.718759
1368100,2.718725
1368200,2.718691
1368300,2.718680
1368400,2.718696
1368500,2.718629
1368600,2.718604
1368700,2.718583
1368800,2.718561
1368900,2.718555
1369000,2.718574
1369100,2.718550
1369200,2.718550
1369300,2.718570
1369400,2.718563
1369500,2.718534
1369600,2.718552
1369700,2.718561
1369800,2.718535
1369900,2.718511
1370000,2.718506
1370100,2.718505
